Sentence,Target Index,Lemma,Category,Inflection Label,Word Form,Dimension,Source Type
"The acidity is largely formed by the oxidation of sulfur dioxide , the most plentiful acidifying gas , into sulfate ions",16,gas,Noun,positive,gas,,NaturalWikiText
Allemand was already far to the north,3,far,Verb,positive,far,,NaturalWikiText
or subject to the jurisdiction thereof,1,subject,Noun,base,subject,,NaturalWikiText
= Marian Breland Bailey =,3,bailey,Noun,singular,bailey,,NaturalWikiText
@ 1 mi ) conveyor belt,5,belt,Verb,base,belt,,NaturalWikiText
The grounds of the estate also contained ancillary outbuildings,4,estate,Noun,singular,estate,,NaturalWikiText
Marvin Monroe 's Family Therapy Center,4,therapy,Noun,singular,therapy,,NaturalWikiText
= Wihtred of Kent =,3,kent,Noun,base,kent,,NaturalWikiText
= = = Critical ionization velocity = = =,3,critical,Noun,positive,critical,,NaturalWikiText
"Finally , the dog of Khandoba swallows all the blood",3,dog,Noun,base,dog,,NaturalWikiText
""" Wiggins was hitting",3,hitting,Noun,singular,hitting,,NaturalWikiText
The KHL imposed fines totaling 5 @,2,impose,Verb,past,imposed,,NaturalWikiText
SUVs were exempt from the proposed sanctions,5,propose,Verb,past,proposed,,NaturalWikiText
= = = Intelligence before the attacks = = =,6,attack,Noun,base,attacks,,NaturalWikiText
"nothing short of breathtaking """,1,short,Noun,base,short,,NaturalWikiText
1918 @-@ 1922 : The Hon Arthur Neville Chamberlain MP,8,chamberlain,Noun,singular,chamberlain,,NaturalWikiText
93 / 2 = 27 is clearly wrong,7,wrong,Verb,positive,wrong,,NaturalWikiText
""" 7 Chinese Bros",3,bro,Noun,plural,bros,,NaturalWikiText
A secondary rainfall maxima of 19 @,1,secondary,Noun,singular,secondary,,NaturalWikiText
Moffat also referenced the scene from A,4,scene,Noun,base,scene,,NaturalWikiText
"The production was supervised by the reformist theatre administrator , Count Giacomo Durazzo",10,count,Verb,singular,count,,NaturalWikiText
The perfect template,1,perfect,Noun,singular,perfect,,NaturalWikiText
"Around Playford , much activity was occurring",6,occurring,Noun,positive,occurring,,NaturalWikiText
The turrets were the Drh,1,turret,Noun,plural,turrets,,NaturalWikiText
"After the TD , the score was 29 @-@ 7 SMU",5,score,Noun,base,score,,NaturalWikiText
""" These Bones "" – 3 : 23",2,bone,Verb,plural,bones,,NaturalWikiText
I charted yesterday.,1,chart,Verb,past,charted,Tense/Aspect,Template
Giancarlo Lino – mixing,3,mix,Verb,base,mixing,,NaturalWikiText
Add some Pharrell production,0,add,Verb,base,add,,NaturalWikiText
echinatum is closely related to the puffball genus Handkea,3,relate,Verb,past,related,,NaturalWikiText
They were all incredibly funny,4,funny,Noun,singular,funny,,NaturalWikiText
The Ultimate Resource,1,ultimate,Noun,base,ultimate,,NaturalWikiText
@ 9 cm ) deep,4,deep,Adjective,positive,deep,,NaturalWikiText
= = = Memorial to Heroic Self Sacrifice = = =,7,sacrifice,Verb,singular,sacrifice,,NaturalWikiText
The film was also shown internationally,4,show,Verb,past,shown,,NaturalWikiText
= = = 2006 Tri @-@ Nations to 2008 = = =,6,nation,Noun,plural,nations,,NaturalWikiText
""" Baby "" – 5 : 13",1,baby,Noun,singular,baby,,NaturalWikiText
I loved ' Johari Window ',1,love,Verb,past,loved,,NaturalWikiText
"The idea is credited to a Persian convert to Islam , Salman the Persian",7,convert,Verb,base,convert,,NaturalWikiText
""" Silent Night "" ( Josef Mohr ) – 2 : 09",1,silent,Noun,singular,silent,,NaturalWikiText
Both were executed,2,execute,Verb,past,executed,,NaturalWikiText
Corner sitout powerbomb,0,corner,Noun,singular,corner,,NaturalWikiText
"Specifically , Acid2 tests :",3,test,Noun,base,tests,,NaturalWikiText
The back region of the worm is 4 @,1,back,Verb,base,back,,NaturalWikiText
@ 69 % lifetime risk respectively,3,lifetime,Noun,singular,lifetime,,NaturalWikiText
Public figures arouse controversy,1,figure,Noun,plural,figures,,NaturalWikiText
Facing them were I,0,facing,Noun,singular,facing,,NaturalWikiText
God 's Thunderbolt : The Vigilantes of Montana,0,god,Noun,singular,god,,NaturalWikiText
@ 75 ERA for the month,2,era,Noun,singular,era,,NaturalWikiText
Bir Hakeim was evacuated on 10 June 1942,3,evacuate,Verb,past,evacuated,,NaturalWikiText
"Barnes , county architect",3,architect,Noun,base,architect,,NaturalWikiText
I carried yesterday.,1,carry,Verb,past,carried,Tense/Aspect,Template
"1935 : Triumph des Willens ( "" Triumph of the Will "" )",10,will,Noun,base,will,,NaturalWikiText
for all continuous compactly supported functions f,5,function,Noun,plural,functions,,NaturalWikiText
"bright , against Surtr",0,bright,Noun,positive,bright,,NaturalWikiText
"Atari Flashback 3 ( Standalone hardware unit , 2011 )",6,unit,Noun,singular,unit,,NaturalWikiText
"Roolenstein , the new moniker of King K",6,king,Noun,singular,king,,NaturalWikiText
"@ 75 % , according to 2009 estimates",7,estimate,Noun,base,estimates,,NaturalWikiText
"What a Feeling "" ( all finalists )",2,feeling,Noun,singular,feeling,,NaturalWikiText
The spore print is pale cream,4,pale,Verb,singular,pale,,NaturalWikiText
The Manchu name for a shamanic shrine or altar to the spirits is tangse,2,name,Noun,singular,name,,NaturalWikiText
The Arctic tern ( Sterna paradisaea ) is a seabird of the tern family Sternidae,1,arctic,Noun,singular,arctic,,NaturalWikiText
"Brooks , Nicholas ( 2000 )",0,brook,Verb,base,brooks,,NaturalWikiText
He is the 16th head coach of the Michigan Wolverines,5,coach,Noun,base,coach,,NaturalWikiText
Elena subjected the Chandeleur Islands to a 6 @,4,island,Noun,plural,islands,,NaturalWikiText
Most Radio Pictures Inc,2,picture,Noun,base,pictures,,NaturalWikiText
615 Squadron all arriving before 3 November 1940,3,arrive,Verb,base,arriving,,NaturalWikiText
The mushroom fruits from June to September,1,mushroom,Noun,singular,mushroom,,NaturalWikiText
""" Losing My Religion "" – 4 : 29",1,losing,Noun,singular,losing,,NaturalWikiText
= = = Round 6 – Monaco = = =,3,round,Noun,base,round,,NaturalWikiText
"James 's Square , London",2,square,Noun,singular,square,,NaturalWikiText
Hennepin County Sheriff Richard W,2,sheriff,Noun,singular,sheriff,,NaturalWikiText
"Sweet Smell of Success ( Decca , 1957 )",0,sweet,Adjective,singular,sweet,,NaturalWikiText
= The Warped Ones =,3,one,Noun,plural,ones,,NaturalWikiText
The design of Sil was also linked to a chupacabra sighting,6,link,Noun,past,linked,,NaturalWikiText
"@ 4 Smooth FM , Capital Gold 1458 , 96 @",2,smooth,Noun,base,smooth,,NaturalWikiText
@ 7 mi ) Mississauga segment was $ 87 million,5,segment,Noun,base,segment,,NaturalWikiText
com bestseller list,2,list,Noun,singular,list,,NaturalWikiText
The arrival of Scorpions from Germany marked the geographical expansion of the subgenre,6,mark,Noun,past,marked,,NaturalWikiText
government to attempt to mediate the conflicts,2,attempt,Verb,singular,attempt,,NaturalWikiText
= = = Playing the Invincibles = = =,3,playe,Verb,base,playing,,NaturalWikiText
amplexus was named by Gregory S,2,name,Noun,past,named,,NaturalWikiText
Foreign Compensation Commission ( 1968 ),0,foreign,Noun,singular,foreign,,NaturalWikiText
Original * / u / tended to shift to / i / ( e,0,original,Noun,singular,original,,NaturalWikiText
"Afterward , the Pac @-@ 10 expressed support for the suspension",6,express,Noun,past,expressed,,NaturalWikiText
"Nc3 Bb4 ) , Benoni , Grünfeld or Neo @-@ Grünfeld",8,neo,Noun,singular,neo,,NaturalWikiText
A third frigate was visible on the horizon,2,frigate,Noun,singular,frigate,,NaturalWikiText
The duration of Unas ' reign is uncertain,5,reign,Noun,base,reign,,NaturalWikiText
The desert nomads were also traders,1,desert,Noun,singular,desert,,NaturalWikiText
@ 59 ) ranked behind,4,behind,Noun,singular,behind,,NaturalWikiText
The overall brightness of arcs decreased since 1986,5,decrease,Verb,past,decreased,,NaturalWikiText
Course design criteria,0,course,Noun,base,course,,NaturalWikiText
"Conversely , the woodwasp is fully dependent on the symbionts",6,dependent,Noun,singular,dependent,,NaturalWikiText
Germination requires only 1 @,1,require,Verb,base,requires,,NaturalWikiText
= = = Theory of meaning = = =,5,mean,Verb,base,meaning,,NaturalWikiText
"The Roses Matches , 1919 – 1939",2,match,Noun,plural,matches,,NaturalWikiText
Tiktaalik roseae is the only species classified under the genus,6,classified,Noun,positive,classified,,NaturalWikiText
The primaries accounted for the difference,5,difference,Noun,singular,difference,,NaturalWikiText
Cartridge room — For the storage of cartridges,5,storage,Noun,singular,storage,,NaturalWikiText
WBC Welterweight Champion ( 147 lbs ),2,champion,Noun,singular,champion,,NaturalWikiText
Muddy Waters – vocal,3,vocal,Noun,singular,vocal,,NaturalWikiText
"Crowd favorites Hogan , Mr",0,crowd,Verb,singular,crowd,,NaturalWikiText
The imposter was then presented to Khosrau II by Narses,4,present,Noun,past,presented,,NaturalWikiText
"Vargas Llosa also fictionalized the internal thoughts of the characters who were non @-@ fictional , especially those of the Goat himself",10,who,Noun,singular,who,,NaturalWikiText
The standard is to be validated by 2018,1,standard,Noun,singular,standard,,NaturalWikiText
( 1967 ) Physical Fitness for Boys,3,physical,Noun,singular,physical,,NaturalWikiText
The premiere was a disaster,1,premiere,Noun,singular,premiere,,NaturalWikiText
They worked together for 25 km ( 15 @,1,worke,Noun,past,worked,,NaturalWikiText
= = = Visits by naturalists = = =,3,visit,Verb,plural,visits,,NaturalWikiText
= Fight for You =,1,fight,Verb,base,fight,,NaturalWikiText
New York : Fleming H,3,fleme,Noun,base,fleming,,NaturalWikiText
= = = Cooperative conflicts approach to gender biases = = =,5,approach,Verb,base,approach,,NaturalWikiText
Strange Pilgrims ( 1993 ),0,strange,Verb,base,strange,,NaturalWikiText
The message was :,1,message,Noun,base,message,,NaturalWikiText
Cole ( 1972 – 73 ),0,cole,Noun,singular,cole,,NaturalWikiText
""" Willow 's Theme "" – 3 : 54",3,theme,Noun,singular,theme,,NaturalWikiText
bembae belongs to the section Pulveroboletus of the genus Pulveroboletus,4,section,Noun,base,section,,NaturalWikiText
"Seager , Robin ( 2005 )",2,robin,Noun,singular,robin,,NaturalWikiText
"After passage , Gov",1,passage,Noun,base,passage,,NaturalWikiText
= = = Identification of the prime suspect = = =,6,prime,Noun,base,prime,,NaturalWikiText
The life span of P,2,span,Verb,base,span,,NaturalWikiText
"The ownership of firearms was restricted , necessitating a license",9,license,Noun,base,license,,NaturalWikiText
A lion next to the tiger,5,tiger,Noun,singular,tiger,,NaturalWikiText
"Immediately , the South Vietnamese infantrymen were forced to hug the ground",7,force,Noun,past,forced,,NaturalWikiText
Diary of the Discovery Expedition,0,diary,Noun,positive,diary,,NaturalWikiText
The weight ranges from 100 to 200 kg ( 220 to 440 lb ),2,range,Noun,plural,ranges,,NaturalWikiText
Rockefeller 3rd Fund,2,fund,Noun,base,fund,,NaturalWikiText
@ 68 million worth of food,3,worth,Noun,positive,worth,,NaturalWikiText
""" The only word they were looking for was ' sorry",6,looking,Noun,singular,looking,,NaturalWikiText
Crooked Moonsault ( Split @-@ legged moonsault ),3,split,Verb,past,split,,NaturalWikiText
"He was installed on January 27 , 2013",2,instal,Verb,past,installed,,NaturalWikiText
@ 0055 cu mi ) covers a surface area of 11 @,7,surface,Verb,base,surface,,NaturalWikiText
= Eat a Peach =,1,eat,Verb,singular,eat,,NaturalWikiText
", dated September 15 , 1926",1,tarry,Verb,positive,dated,,NaturalWikiText
""" The Fourth Sunday "" – 4 : 18",2,fourth,Noun,positive,fourth,,NaturalWikiText
@ 2 inches ( 590 mm ),2,inch,Noun,plural,inches,,NaturalWikiText
Although Hancock arrived after 4 : 00 p,2,arrive,Verb,past,arrived,,NaturalWikiText
peninsulae from the tip of the Baja California Peninsula,3,tip,Noun,singular,tip,,NaturalWikiText
The deal was reportedly for £ 1 million,1,deal,Noun,singular,deal,,NaturalWikiText
Credits adapted from Beyoncé 's website,5,website,Noun,singular,website,,NaturalWikiText
= The Utility of Force =,4,force,Noun,singular,force,,NaturalWikiText
The latter species generally lacks the white warts of A,6,white,Verb,positive,white,,NaturalWikiText
The cables were connected on third weekend,6,weekend,Noun,singular,weekend,,NaturalWikiText
= = = Chair of Shoreham commission = = =,3,chair,Verb,base,chair,,NaturalWikiText
= = = Round 3 – China = = =,3,round,Noun,singular,round,,NaturalWikiText
= = = 2011 40th anniversary reissue = = =,5,anniversary,Noun,singular,anniversary,,NaturalWikiText
Christopher Morris – photographer,1,morris,Noun,singular,morris,,NaturalWikiText
He classified Geoffroy 's tamarin S,1,classified,Noun,singular,classified,,NaturalWikiText
"Joshua Harold Burn , pharmacologist",2,burn,Noun,singular,burn,,NaturalWikiText
"Frances McConnell @-@ Mills , 1918 , toxicologist",3,mill,Noun,plural,mills,,NaturalWikiText
= The Experiment ( Dane Rumble album ) =,2,experiment,Noun,singular,experiment,,NaturalWikiText
= = = = Rotherham Lock footbridge = = = =,5,lock,Noun,singular,lock,,NaturalWikiText
Japan : 15 µg / L,0,japan,Noun,singular,japan,,NaturalWikiText
Employing a total of four DH,2,total,Noun,singular,total,,NaturalWikiText
SA Sports Badge ( bronze ),4,bronze,Noun,singular,bronze,,NaturalWikiText
"The only well @-@ supported species , I",2,well,Noun,singular,well,,NaturalWikiText
† Wii @-@ exclusive character,3,exclusive,Noun,singular,exclusive,,NaturalWikiText
= = The Friends of the Watts Memorial = =,3,friend,Noun,plural,friends,,NaturalWikiText
@ 2 million budget,3,budget,Noun,singular,budget,,NaturalWikiText
"2011 : "" Music of a Grateful Heart """,3,music,Noun,base,music,,NaturalWikiText
Congressional Progressive Caucus,1,progressive,Noun,positive,progressive,,NaturalWikiText
Recent stock assessments conducted by the U,1,stock,Noun,singular,stock,,NaturalWikiText
"sweet , unassuming teenager",0,sweet,Adjective,positive,sweet,,NaturalWikiText
The doubled @-@ hulled boats were to be 69 @,4,boat,Noun,base,boats,,NaturalWikiText
= = Entry into politics = =,4,politic,Noun,plural,politics,,NaturalWikiText
= Lake Burley Griffin =,1,lake,Noun,base,lake,,NaturalWikiText
I travelled yesterday.,1,travel,Verb,past,travelled,Tense/Aspect,Template
""" Thus , he vetoed the conclusion of the agreement on 12 February",6,conclusion,Noun,singular,conclusion,,NaturalWikiText
", flew the F6F Hellcat",1,fly,Verb,past,flew,,NaturalWikiText
"@ 8 % finance , 3 @",3,finance,Noun,singular,finance,,NaturalWikiText
""" GameSpot reacted similarly , calling F",5,calling,Noun,singular,calling,,NaturalWikiText
@ 9 million on 215 screens,5,screen,Noun,base,screens,,NaturalWikiText
= = = Leading batsman again = = =,3,lead,Noun,base,leading,,NaturalWikiText
= = Rhodesian African Rifles ( 1956 – 58 ) = =,4,rifle,Noun,base,rifles,,NaturalWikiText
"Slaughter , they claimed , was only the "" acting governor """,3,claim,Noun,past,claimed,,NaturalWikiText
@ 2 hours night flying,4,fly,Verb,positive,flying,,NaturalWikiText
Money Shot ( 2015 ),1,shot,Noun,base,shot,,NaturalWikiText
= = = = = Gate of Pile = = = = =,5,gate,Noun,singular,gate,,NaturalWikiText
You know Mrs,1,know,Verb,base,know,,NaturalWikiText
= = Bust : the second AI winter 1987 – 1993 = =,5,second,Noun,singular,second,,NaturalWikiText
@ 9 mi ) from the county seat,7,seat,Noun,base,seat,,NaturalWikiText
Yoda exiles himself to the planet Dagobah,5,planet,Noun,singular,planet,,NaturalWikiText
Stephen Mangan - Guy Secretan,3,guy,Noun,singular,guy,,NaturalWikiText
He was appointed a justice of the peace on 10 September 1914,7,peace,Noun,singular,peace,,NaturalWikiText
I resolved yesterday.,1,resolve,Verb,past,resolved,Tense/Aspect,Template
He was overworked beyond limit,4,limit,Noun,positive,limit,,NaturalWikiText
@ 01 % is applied,4,apply,Verb,past,applied,,NaturalWikiText
The cavalry left,2,left,Noun,singular,left,,NaturalWikiText
Wigner nonetheless studied independently,2,study,Verb,past,studied,,NaturalWikiText
= Take On Me =,1,take,Verb,singular,take,,NaturalWikiText
@ 6 ha ) inside SeaWorld Orlando,4,inside,Noun,positive,inside,,NaturalWikiText
— to impede the opponent,4,opponent,Noun,positive,opponent,,NaturalWikiText
"A New Epiphany ; Society for the Preservation of Christian Knowledge , 1919",10,knowledge,Noun,base,knowledge,,NaturalWikiText
Spore production begins immediately after the stipe elongates,2,begin,Verb,base,begins,,NaturalWikiText
The cinematography was done by K,3,do,Verb,past,done,,NaturalWikiText
"Popular revolts were commonplace , triggered by the denial of numerous freedoms",0,popular,Noun,positive,popular,,NaturalWikiText
London : Remington & Co,4,co,Noun,singular,co,,NaturalWikiText
= = = Results of the ballots = = =,3,result,Verb,base,results,,NaturalWikiText
"Walter 's , Mother Goose 's Nursery Rhymes ( London , 1919 ) to :",3,mother,Noun,base,mother,,NaturalWikiText
"8 – Fritz Werner , Heinrich @-@ Schütz @-@ Chor Heilbronn , Pforzheim Chamber Orchestra",13,chamber,Noun,base,chamber,,NaturalWikiText
= = = Intelligence before the attacks = = =,6,attack,Noun,plural,attacks,,NaturalWikiText
= = = Initial military intervention = = =,3,initial,Verb,base,initial,,NaturalWikiText
= = = Double @-@ A ( 1978 – 1984 ) = = =,3,double,Noun,positive,double,,NaturalWikiText
A collection condom is used to collect semen for fertility treatments or sperm analysis,4,use,Noun,past,used,,NaturalWikiText
""" Denial "" was remixed by American disc jockey Ian Carey",7,disc,Noun,base,disc,,NaturalWikiText
