Sentence,Target Index,Lemma,Category,Inflection Label,Word Form,Source Type
"Upon graduation from Ranger School , Capt",4,school,Verb,singular,school,NaturalWikiText
He learned about the U,1,learn,Verb,past,learned,NaturalWikiText
Roebling learned from their rivalry,1,learn,Verb,past,learned,NaturalWikiText
Cohen learned from Charles B,1,learn,Verb,past,learned,NaturalWikiText
"Foliot also learned biblical exegesis , probably from Pullen",2,learn,Verb,past,learned,NaturalWikiText
X learned from Jamaica,1,learn,Verb,past,learned,NaturalWikiText
"Unlike most archerfish , T",0,unlike,Noun,base,unlike,NaturalWikiText
Unlike permanganate ( MnO −,0,unlike,Noun,base,unlike,NaturalWikiText
Unlike the U,0,unlike,Noun,base,unlike,NaturalWikiText
Unlike the A,0,unlike,Noun,base,unlike,NaturalWikiText
Unlike Aurelian ( r,0,unlike,Noun,base,unlike,NaturalWikiText
"Unlike most archerfish , T",0,unlike,Noun,singular,unlike,NaturalWikiText
Unlike permanganate ( MnO −,0,unlike,Noun,singular,unlike,NaturalWikiText
Unlike the U,0,unlike,Noun,singular,unlike,NaturalWikiText
Unlike the A,0,unlike,Noun,singular,unlike,NaturalWikiText
Unlike Aurelian ( r,0,unlike,Noun,singular,unlike,NaturalWikiText
"Unlike most archerfish , T",0,unlike,Noun,positive,unlike,NaturalWikiText
Unlike permanganate ( MnO −,0,unlike,Noun,positive,unlike,NaturalWikiText
Unlike the U,0,unlike,Noun,positive,unlike,NaturalWikiText
Unlike the A,0,unlike,Noun,positive,unlike,NaturalWikiText
Unlike Aurelian ( r,0,unlike,Noun,positive,unlike,NaturalWikiText
The film collected a share of approximately ₹ 200 million ( US $ 3 @,4,share,Noun,base,share,NaturalWikiText
@ 9 / 6 share or about 4 @,4,share,Noun,base,share,NaturalWikiText
@ 6 share 18 – 49,2,share,Noun,base,share,NaturalWikiText
The film collected a share of ₹ 22 @,4,share,Noun,base,share,NaturalWikiText
@ 7 / 3 percent share,5,share,Noun,base,share,NaturalWikiText
The film collected a share of approximately ₹ 200 million ( US $ 3 @,4,share,Noun,singular,share,NaturalWikiText
@ 9 / 6 share or about 4 @,4,share,Noun,singular,share,NaturalWikiText
@ 6 share 18 – 49,2,share,Noun,singular,share,NaturalWikiText
The film collected a share of ₹ 22 @,4,share,Noun,singular,share,NaturalWikiText
@ 7 / 3 percent share,5,share,Noun,singular,share,NaturalWikiText
@ 18 % of invalid or blank votes,7,vote,Noun,plural,votes,NaturalWikiText
@ 07 % of invalid votes,5,vote,Noun,plural,votes,NaturalWikiText
@ 6 % of votes,4,vote,Noun,plural,votes,NaturalWikiText
@ 9 % of votes,4,vote,Noun,plural,votes,NaturalWikiText
@ 3 % of the votes respectively,5,vote,Noun,plural,votes,NaturalWikiText
@ 18 % of invalid or blank votes,7,vote,Noun,base,votes,NaturalWikiText
@ 07 % of invalid votes,5,vote,Noun,base,votes,NaturalWikiText
@ 6 % of votes,4,vote,Noun,base,votes,NaturalWikiText
@ 9 % of votes,4,vote,Noun,base,votes,NaturalWikiText
@ 3 % of the votes respectively,5,vote,Noun,base,votes,NaturalWikiText
= = = 2013 : Injury struggles = = =,5,injury,Noun,base,injury,NaturalWikiText
= = = Recovery from injury = = =,5,injury,Noun,base,injury,NaturalWikiText
= Sexuality after spinal cord injury =,5,injury,Noun,base,injury,NaturalWikiText
He landed without injury,3,injury,Noun,base,injury,NaturalWikiText
= = = Woodfull 's injury = = =,5,injury,Noun,base,injury,NaturalWikiText
= = = 2013 : Injury struggles = = =,5,injury,Noun,singular,injury,NaturalWikiText
= = = Recovery from injury = = =,5,injury,Noun,singular,injury,NaturalWikiText
= Sexuality after spinal cord injury =,5,injury,Noun,singular,injury,NaturalWikiText
He landed without injury,3,injury,Noun,singular,injury,NaturalWikiText
= = = Woodfull 's injury = = =,5,injury,Noun,singular,injury,NaturalWikiText
@ 4 to the bid,4,bid,Verb,base,bid,NaturalWikiText
I bid you farewell,1,bid,Verb,base,bid,NaturalWikiText
= = = 1915 senatorial bid = = =,5,bid,Verb,base,bid,NaturalWikiText
= = 2016 Olympic bid = =,4,bid,Verb,base,bid,NaturalWikiText
A bid of £ 2,1,bid,Verb,base,bid,NaturalWikiText
@ 4 to the bid,4,bid,Verb,past,bid,NaturalWikiText
I bid you farewell,1,bid,Verb,past,bid,NaturalWikiText
= = = 1915 senatorial bid = = =,5,bid,Verb,past,bid,NaturalWikiText
= = 2016 Olympic bid = =,4,bid,Verb,past,bid,NaturalWikiText
A bid of £ 2,1,bid,Verb,past,bid,NaturalWikiText
@ 4 to the bid,4,bid,Verb,singular,bid,NaturalWikiText
I bid you farewell,1,bid,Verb,singular,bid,NaturalWikiText
= = = 1915 senatorial bid = = =,5,bid,Verb,singular,bid,NaturalWikiText
= = 2016 Olympic bid = =,4,bid,Verb,singular,bid,NaturalWikiText
A bid of £ 2,1,bid,Verb,singular,bid,NaturalWikiText
Funding was obtained by 1949 for the 5 @,0,fund,Noun,base,funding,NaturalWikiText
= = = Funding & financial information = = =,3,fund,Noun,base,funding,NaturalWikiText
@ 2 % of the government funding,6,fund,Noun,base,funding,NaturalWikiText
@ 8 million ) was needed for relief funding,8,fund,Noun,base,funding,NaturalWikiText
= = = Public funding allegations = = =,4,fund,Noun,base,funding,NaturalWikiText
Eventually the peremptory challenges of the defense were exhausted,3,challenge,Noun,plural,challenges,NaturalWikiText
The fragile RNA molecule poses certain challenges,6,challenge,Noun,plural,challenges,NaturalWikiText
Although constitutional challenges to U,2,challenge,Noun,plural,challenges,NaturalWikiText
= = Challenges for the gliding movement = =,2,challenge,Noun,plural,challenges,NaturalWikiText
The legal challenges against the Boston production were appealed to the U,2,challenge,Noun,plural,challenges,NaturalWikiText
Eventually the peremptory challenges of the defense were exhausted,3,challenge,Noun,base,challenges,NaturalWikiText
The fragile RNA molecule poses certain challenges,6,challenge,Noun,base,challenges,NaturalWikiText
Although constitutional challenges to U,2,challenge,Noun,base,challenges,NaturalWikiText
= = Challenges for the gliding movement = =,2,challenge,Noun,base,challenges,NaturalWikiText
The legal challenges against the Boston production were appealed to the U,2,challenge,Noun,base,challenges,NaturalWikiText
= = Compulsory retirement policy = =,4,policy,Noun,base,policy,NaturalWikiText
policy toward the IAEA,0,policy,Noun,base,policy,NaturalWikiText
Policy towards Yugoslavia,0,policy,Noun,base,policy,NaturalWikiText
Hamling 's editorial policy was consciously slanted against intellectualism,3,policy,Noun,base,policy,NaturalWikiText
= = = Wildland @-@ urban interface policy = = =,7,policy,Noun,base,policy,NaturalWikiText
= = Compulsory retirement policy = =,4,policy,Noun,singular,policy,NaturalWikiText
policy toward the IAEA,0,policy,Noun,singular,policy,NaturalWikiText
Policy towards Yugoslavia,0,policy,Noun,singular,policy,NaturalWikiText
Hamling 's editorial policy was consciously slanted against intellectualism,3,policy,Noun,singular,policy,NaturalWikiText
= = = Wildland @-@ urban interface policy = = =,7,policy,Noun,singular,policy,NaturalWikiText
The fan was arrested,1,fan,Noun,base,fan,NaturalWikiText
= = = Fan blade failure = = =,3,fan,Noun,base,fan,NaturalWikiText
Actress Mischa Barton is also a fan,6,fan,Noun,base,fan,NaturalWikiText
"On February 1 , 2006 , Insane Clown Posse fan Jacob D",9,fan,Noun,base,fan,NaturalWikiText
I 've been a Willie fan since the ' 60s,5,fan,Noun,base,fan,NaturalWikiText
The fan was arrested,1,fan,Noun,singular,fan,NaturalWikiText
= = = Fan blade failure = = =,3,fan,Noun,singular,fan,NaturalWikiText
Actress Mischa Barton is also a fan,6,fan,Noun,singular,fan,NaturalWikiText
"On February 1 , 2006 , Insane Clown Posse fan Jacob D",9,fan,Noun,singular,fan,NaturalWikiText
I 've been a Willie fan since the ' 60s,5,fan,Noun,singular,fan,NaturalWikiText
Entire ecosystems were also altered by the rainfall,4,alter,Verb,past,altered,NaturalWikiText
""" Protestors picketed the unveiling of the altered sign",7,alter,Verb,past,altered,NaturalWikiText
NY 31 was altered c,3,alter,Verb,past,altered,NaturalWikiText
NY 31 was altered once again c,3,alter,Verb,past,altered,NaturalWikiText
189 altered the Navy ’ s ensign,1,alter,Verb,past,altered,NaturalWikiText
Entire ecosystems were also altered by the rainfall,4,altered,Noun,singular,altered,NaturalWikiText
""" Protestors picketed the unveiling of the altered sign",7,altered,Noun,singular,altered,NaturalWikiText
NY 31 was altered c,3,altered,Noun,singular,altered,NaturalWikiText
NY 31 was altered once again c,3,altered,Noun,singular,altered,NaturalWikiText
189 altered the Navy ’ s ensign,1,altered,Noun,singular,altered,NaturalWikiText
Entire ecosystems were also altered by the rainfall,4,altered,Noun,positive,altered,NaturalWikiText
""" Protestors picketed the unveiling of the altered sign",7,altered,Noun,positive,altered,NaturalWikiText
NY 31 was altered c,3,altered,Noun,positive,altered,NaturalWikiText
NY 31 was altered once again c,3,altered,Noun,positive,altered,NaturalWikiText
189 altered the Navy ’ s ensign,1,altered,Noun,positive,altered,NaturalWikiText
"Lyrically , "" Toxic "" talks about being addicted to a lover",11,lover,Noun,singular,lover,NaturalWikiText
= Lady Bouvier 's Lover =,4,lover,Noun,singular,lover,NaturalWikiText
= Bart the Lover =,3,lover,Noun,singular,lover,NaturalWikiText
""" Lady Bouvier 's Lover """,4,lover,Noun,singular,lover,NaturalWikiText
MacLeod considered the above ' fairy lover ' tradition to be connected to another about a lullaby,6,lover,Noun,singular,lover,NaturalWikiText
intermedius living from 75 @,1,live,Verb,base,living,NaturalWikiText
= = = = = The Living Daylights ( 1987 ) = = = = =,6,live,Verb,base,living,NaturalWikiText
= The Living Daylights =,2,live,Verb,base,living,NaturalWikiText
goodmani or the living T,3,live,Verb,base,living,NaturalWikiText
Living My Life,0,live,Verb,base,living,NaturalWikiText
"Power outages plagued the entire region , affecting about 550 @,@ 000 customers",12,customer,Noun,plural,customers,NaturalWikiText
Customers for U,0,customer,Noun,plural,customers,NaturalWikiText
@ 2 million customers,3,customer,Noun,plural,customers,NaturalWikiText
@ 5 % of customers,4,customer,Noun,plural,customers,NaturalWikiText
Complaints of illness from customers totalled 529,4,customer,Noun,plural,customers,NaturalWikiText
"Generally reprinted under the title "" The Watchful Poker Chip of H",4,title,Noun,base,title,NaturalWikiText
= = = Choice of title = = =,5,title,Noun,base,title,NaturalWikiText
He is the title character of Connor : Spotlight,3,title,Noun,base,title,NaturalWikiText
= = = = Regaining the IBF title = = = =,7,title,Noun,base,title,NaturalWikiText
Candide : The title character,3,title,Noun,base,title,NaturalWikiText
"Generally reprinted under the title "" The Watchful Poker Chip of H",4,title,Noun,singular,title,NaturalWikiText
= = = Choice of title = = =,5,title,Noun,singular,title,NaturalWikiText
He is the title character of Connor : Spotlight,3,title,Noun,singular,title,NaturalWikiText
= = = = Regaining the IBF title = = = =,7,title,Noun,singular,title,NaturalWikiText
Candide : The title character,3,title,Noun,singular,title,NaturalWikiText
@ 6 refers to 2 @,2,refer,Verb,base,refers,NaturalWikiText
@ 7 refers to 1 @,2,refer,Verb,base,refers,NaturalWikiText
@ 2 refers to 3 @,2,refer,Verb,base,refers,NaturalWikiText
@ 5 refers to 2 @,2,refer,Verb,base,refers,NaturalWikiText
@ 6 refers to 2 @,2,refer,Verb,base,refers,NaturalWikiText
Although the blue discoloration of L,2,blue,Noun,base,blue,NaturalWikiText
The blue color of L,1,blue,Noun,base,blue,NaturalWikiText
= Blue Velvet ( film ) =,1,blue,Noun,base,blue,NaturalWikiText
Ferranti Blue Vixen all @-@ weather airborne radar,1,blue,Noun,base,blue,NaturalWikiText
= = = Toronto Blue Jays = = =,4,blue,Noun,base,blue,NaturalWikiText
Although the blue discoloration of L,2,blue,Noun,positive,blue,NaturalWikiText
The blue color of L,1,blue,Noun,positive,blue,NaturalWikiText
= Blue Velvet ( film ) =,1,blue,Noun,positive,blue,NaturalWikiText
Ferranti Blue Vixen all @-@ weather airborne radar,1,blue,Noun,positive,blue,NaturalWikiText
= = = Toronto Blue Jays = = =,4,blue,Noun,positive,blue,NaturalWikiText
Although the blue discoloration of L,2,blue,Noun,singular,blue,NaturalWikiText
The blue color of L,1,blue,Noun,singular,blue,NaturalWikiText
= Blue Velvet ( film ) =,1,blue,Noun,singular,blue,NaturalWikiText
Ferranti Blue Vixen all @-@ weather airborne radar,1,blue,Noun,singular,blue,NaturalWikiText
= = = Toronto Blue Jays = = =,4,blue,Noun,singular,blue,NaturalWikiText
The Stanley pew projects to the east of the south porch,3,project,Noun,plural,projects,NaturalWikiText
= = = Thwarted film projects = = =,5,project,Noun,plural,projects,NaturalWikiText
"[ A ] Danziger Projects , New York , 2008",4,project,Noun,plural,projects,NaturalWikiText
= = William Randolph Hearst 's projects = =,6,project,Noun,plural,projects,NaturalWikiText
= = = Public construction projects = = =,5,project,Noun,plural,projects,NaturalWikiText
The Stanley pew projects to the east of the south porch,3,project,Noun,base,projects,NaturalWikiText
= = = Thwarted film projects = = =,5,project,Noun,base,projects,NaturalWikiText
"[ A ] Danziger Projects , New York , 2008",4,project,Noun,base,projects,NaturalWikiText
= = William Randolph Hearst 's projects = =,6,project,Noun,base,projects,NaturalWikiText
= = = Public construction projects = = =,5,project,Noun,base,projects,NaturalWikiText
= = = Turing 's test = = =,5,test,Noun,base,test,NaturalWikiText
They test B,1,test,Noun,base,test,NaturalWikiText
Ian Duncan to obtain test answers,4,test,Noun,base,test,NaturalWikiText
@ 3 on the test,4,test,Noun,base,test,NaturalWikiText
He was subsequently overlooked for the Test selection,6,test,Noun,base,test,NaturalWikiText
= = = Turing 's test = = =,5,test,Noun,singular,test,NaturalWikiText
They test B,1,test,Noun,singular,test,NaturalWikiText
Ian Duncan to obtain test answers,4,test,Noun,singular,test,NaturalWikiText
@ 3 on the test,4,test,Noun,singular,test,NaturalWikiText
He was subsequently overlooked for the Test selection,6,test,Noun,singular,test,NaturalWikiText
Miss Prism — Mrs,0,miss,Verb,base,miss,NaturalWikiText
""" Miss America "" – 5 : 34",1,miss,Verb,base,miss,NaturalWikiText
"Michelle Banzer , 2007 Miss Kentucky USA",4,miss,Verb,base,miss,NaturalWikiText
We miss them,1,miss,Verb,base,miss,NaturalWikiText
= = 2013 Miss America pageant = =,3,miss,Verb,base,miss,NaturalWikiText
Miss Prism — Mrs,0,miss,Verb,singular,miss,NaturalWikiText
""" Miss America "" – 5 : 34",1,miss,Verb,singular,miss,NaturalWikiText
"Michelle Banzer , 2007 Miss Kentucky USA",4,miss,Verb,singular,miss,NaturalWikiText
We miss them,1,miss,Verb,singular,miss,NaturalWikiText
= = 2013 Miss America pageant = =,3,miss,Verb,singular,miss,NaturalWikiText
"@ 54 million ) , Elementary ( 13 @",5,elementary,Noun,singular,elementary,NaturalWikiText
The Elementary Forms of the Religious Life ( 1912 ),1,elementary,Noun,singular,elementary,NaturalWikiText
"Of the elementary proofs , multiplying 0 @",2,elementary,Noun,singular,elementary,NaturalWikiText
Dominic 's Elementary,2,elementary,Noun,singular,elementary,NaturalWikiText
"@ 54 million ) , Elementary ( 13 @",5,elementary,Noun,singular,elementary,NaturalWikiText
"@ 54 million ) , Elementary ( 13 @",5,elementary,Noun,positive,elementary,NaturalWikiText
The Elementary Forms of the Religious Life ( 1912 ),1,elementary,Noun,positive,elementary,NaturalWikiText
"Of the elementary proofs , multiplying 0 @",2,elementary,Noun,positive,elementary,NaturalWikiText
Dominic 's Elementary,2,elementary,Noun,positive,elementary,NaturalWikiText
"@ 54 million ) , Elementary ( 13 @",5,elementary,Noun,positive,elementary,NaturalWikiText
"Disney , the nephew of Walt",3,nephew,Noun,singular,nephew,NaturalWikiText
Treniota was Mindaugas ' nephew,4,nephew,Noun,singular,nephew,NaturalWikiText
= Domentziolus ( nephew of Phocas ) =,3,nephew,Noun,singular,nephew,NaturalWikiText
"Shortly thereafter , the reverend 's nephew Frederick O",6,nephew,Noun,singular,nephew,NaturalWikiText
"Oswald was a nephew of Oda , Archbishop of Canterbury from 941 to 958",3,nephew,Noun,singular,nephew,NaturalWikiText
= Homer the Whopper =,1,homer,Noun,base,homer,NaturalWikiText
"Thus , Homer discovers the similarity was a mere coincidence",2,homer,Noun,base,homer,NaturalWikiText
= Homer 's Phobia =,1,homer,Noun,base,homer,NaturalWikiText
= Homer 's Odyssey ( The Simpsons ) =,1,homer,Noun,base,homer,NaturalWikiText
"Aware of the possibility of bankruptcy to the ranch , Homer nevertheless complies",10,homer,Noun,base,homer,NaturalWikiText
= Homer the Whopper =,1,homer,Noun,singular,homer,NaturalWikiText
"Thus , Homer discovers the similarity was a mere coincidence",2,homer,Noun,singular,homer,NaturalWikiText
= Homer 's Phobia =,1,homer,Noun,singular,homer,NaturalWikiText
= Homer 's Odyssey ( The Simpsons ) =,1,homer,Noun,singular,homer,NaturalWikiText
"Aware of the possibility of bankruptcy to the ranch , Homer nevertheless complies",10,homer,Noun,singular,homer,NaturalWikiText
